run_id,asset_id,asset_type,failure_time,fault_type,severity,severity_category,repair_time_h,waiting_time_h,total_downtime_h,part_in_stock,business_hours_delay_h,restoration_time,caused_by,health_index,rul_remaining_h,operating_hours,zone_temp_rise_C,peak_zone_temp_C,energy_deficit_kWh,comfort_hours_lost,ppd_discomfort_pct,secondary_damage_score,rul_reduction_pct,repair_cost_multiplier,arrhenius_stress_factor,occupancy_stress_multiplier,cascade_probability_adjusted,physics_model_version
1,FCU_044,FCU,2025-04-04 10:06:11.423458,Filter blockage,1,LOW,0.9494710125044414,0.0,0.9494710125044414,True,0.0,2025-04-04 11:03:09.519103,CHWP_001,77.5,26729.34148576444,19786.103173182775,0.0,22.0,0.0,0.0,5.0,0.07787455646641624,0.03893727823320812,1.0,0.6091798857553665,1.3,0.0,PM_v4_0_PHYSICS_INFORMED
1,CHWP_002,CHW_Pump,2025-04-27 17:40:24.679819,Seal leakage,2,MEDIUM,5.350109515363565,17.386714606313824,22.736824121677387,True,15.0,2025-04-28 16:24:37.246657,,76.5,25046.976853488875,20345.673522171946,0.0,22.0,0.0,0.0,5.0,3.4344513144296234,1.7172256572148117,1.0,0.5,1.162,0.12,PM_v4_0_PHYSICS_INFORMED
1,FCU_031,FCU,2025-04-27 18:25:51.312048,Fan motor failure,2,MEDIUM,4.917052099515245,36.95371950127713,41.870771600792374,False,14.0,2025-04-29 12:18:06.089811,CHWP_002,77.5,26169.013738933878,20346.430920013336,0.0,22.0,0.0,0.0,5.0,18.30841239639738,9.15420619819869,1.0,0.5478899106771088,1.015,0.0,PM_v4_0_PHYSICS_INFORMED
1,FCU_026,FCU,2025-04-27 18:34:04.609336,Coil fouling,1,LOW,2.9974960846329717,16.128994973109425,19.126491057742395,True,14.0,2025-04-28 13:41:39.977144,CHWP_002,71.5,26168.876711909434,20346.56794703778,0.0,22.0,0.0,0.0,5.0,1.6583709088181235,0.8291854544090618,1.0,0.5352024767665778,1.015,0.0,PM_v4_0_PHYSICS_INFORMED
1,FCU_033,FCU,2025-04-27 18:38:40.163613,Fan motor failure,2,MEDIUM,3.1444312959101857,43.94001935175153,47.08445064766172,False,14.0,2025-04-29 17:43:44.185945,CHWP_002,77.5,26168.800169054713,20346.6444898925,0.0,22.0,0.0,0.0,5.0,23.802532819647507,11.901266409823753,1.0760506563929502,0.5352024767665778,1.015,0.0,PM_v4_0_PHYSICS_INFORMED
1,FCU_039,FCU,2025-04-27 18:41:30.835481,Fan motor failure,2,MEDIUM,3.3691040129586645,15.975173179759153,19.34427719271782,True,14.0,2025-04-28 14:02:10.233375,CHWP_002,74.5,26168.75276020249,20346.691898744724,0.0,22.0,0.0,0.0,5.0,8.722143241351397,4.361071620675698,1.0,0.5352024767665778,1.015,0.0,PM_v4_0_PHYSICS_INFORMED
1,FCU_027,FCU,2025-04-27 18:56:29.892597,Filter blockage,1,LOW,0.6256720628964912,16.063081146663265,16.688753209559756,True,14.0,2025-04-28 11:37:49.404151,CHWP_002,77.5,26168.503022114714,20346.9416368325,0.0,22.0,0.0,0.0,5.0,1.6029981484934948,0.8014990742467474,1.0,0.5352024767665778,1.015,0.0,PM_v4_0_PHYSICS_INFORMED
1,FCU_029,FCU,2025-04-27 19:09:43.581515,Filter blockage,1,LOW,0.990071099865422,15.3058574059097,16.295928505775123,True,13.0,2025-04-28 11:27:28.924136,CHWP_002,77.5,26168.282552970824,20347.16210597639,0.0,22.0,0.0,0.0,5.0,1.392290151935507,0.6961450759677535,1.0,0.5352024767665778,1.015,0.0,PM_v4_0_PHYSICS_INFORMED
1,FCU_008,FCU,2025-04-27 19:30:03.003627,Fan motor failure,2,MEDIUM,3.492475523265788,16.045661291192882,19.53813681445867,True,13.0,2025-04-28 15:02:20.296159,CHWP_002,74.5,26167.94382460638,20347.500834340834,0.0,22.0,0.0,0.0,5.0,9.773377795366196,4.886688897683098,1.0,0.6109970198235906,1.015,0.0,PM_v4_0_PHYSICS_INFORMED
1,FCU_044,FCU,2025-04-27 19:40:00.367869,Valve actuator,2,MEDIUM,4.709390496633199,14.917523599573656,19.626914096206853,True,13.0,2025-04-28 15:17:37.258615,CHWP_002,74.5,26167.777890094712,20347.6667688525,0.0,22.0,0.0,0.0,5.0,10.451332151690309,5.2256660758451545,1.0,0.6109970198235906,1.015,0.0,PM_v4_0_PHYSICS_INFORMED
2,FCU_025,FCU,2024-03-27 08:25:07.453164,Filter blockage,1,LOW,0.8941931673421242,0.0,0.8941931673421242,True,0.0,2024-03-27 09:18:46.548566,,78.5,35683.02592195722,10832.41873699,0.0,22.0,0.0,0.0,5.0,0.0767534534125824,0.0383767267062912,1.0,0.7810146512478163,1.195,0.0,PM_v4_0_PHYSICS_INFORMED
2,FCU_031,FCU,2024-09-14 13:48:14.406497,Coil fouling,1,LOW,2.704301627432696,49.37582870347444,52.08013033090714,False,43.0,2024-09-16 17:53:02.875688,,78.5,31573.64065714249,14941.804001804723,0.0,22.0,0.0,0.0,5.0,6.001853585130056,3.000926792565028,1.0,1.1587420686066408,1.015,0.0,PM_v4_0_PHYSICS_INFORMED
2,FCU_001,FCU,2024-10-05 23:01:52.302263,Thermostat failure,1,LOW,1.4517865478328011,34.632788333848396,36.0845748816812,True,33.0,2024-10-07 11:06:56.771837,,78.5,31060.41346387416,15455.031195073056,0.0,22.0,0.0,0.0,5.0,1.8125022353398659,0.9062511176699329,1.0,0.5,1.015,0.0,PM_v4_0_PHYSICS_INFORMED
2,FCU_029,FCU,2025-01-11 21:06:11.354345,Coil fouling,1,LOW,1.6635534401808607,37.07322633895592,38.73677977913678,True,35.0,2025-01-13 11:50:23.761550,,77.5,28710.341504962493,17805.10315398472,0.0,22.0,0.0,0.0,5.0,2.2778883337116196,1.1389441668558098,1.0,0.5,1.015,0.0,PM_v4_0_PHYSICS_INFORMED
3,FCU_026,FCU,2024-09-28 08:38:38.136118,Filter blockage,1,LOW,0.8432496019310813,49.53437167376292,50.377621275694004,True,48.0,2024-09-30 11:01:17.572710,,78.5,31242.800732247768,15272.643926699446,0.0,22.0,0.0,0.0,5.0,3.9725571005963625,1.9862785502981812,1.0,0.7987227019651532,1.015,0.0,PM_v4_0_PHYSICS_INFORMED
4,CHWP_002,CHW_Pump,2024-06-15 23:36:15.523319,Impeller damage,4,CRITICAL,6.220669027816835,35.812592533428635,42.03326156124547,True,33.0,2024-06-17 17:38:15.264939,,77.5,32625.046063627764,12767.604312033056,0.0,22.0,0.0,0.0,5.0,90.49352827387476,45.24676413693738,3.2197411309549904,0.8613019367909772,1.162,0.3,PM_v4_0_PHYSICS_INFORMED
4,FCU_025,FCU,2024-06-16 00:21:05.378906,Filter blockage,1,LOW,1.086769544575195,34.877171880253066,35.96394142482826,True,32.0,2024-06-17 12:18:55.568035,CHWP_002,78.5,33747.09316480666,12768.351494140554,0.0,22.0,0.0,0.0,5.0,3.3462067551618047,1.6731033775809023,1.0,0.9143095463549266,1.015,0.0,PM_v4_0_PHYSICS_INFORMED
4,FCU_006,FCU,2024-06-16 00:35:15.714808,Fan motor failure,2,MEDIUM,5.283828486182342,33.95361586018636,39.237444346368704,True,32.0,2024-06-17 15:49:30.514455,CHWP_002,78.5,33746.856960389436,12768.587698557778,0.0,22.0,0.0,0.0,5.0,18.201140250473582,9.100570125236791,1.0,0.9322707691894179,1.015,0.0,PM_v4_0_PHYSICS_INFORMED
4,FCU_031,FCU,2024-06-16 00:48:56.326358,Coil fouling,1,LOW,1.9062168832790323,33.92716284168756,35.83337972496659,True,32.0,2024-06-17 12:38:56.493368,CHWP_002,78.5,33746.62901273666,12768.815646210554,0.0,22.0,0.0,0.0,5.0,2.8842979396152364,1.4421489698076182,1.0,0.9322707691894179,1.015,0.0,PM_v4_0_PHYSICS_INFORMED
4,FCU_018,FCU,2024-06-16 00:56:35.796313,Valve actuator,2,MEDIUM,5.215136406002399,34.55451636359139,39.76965276959379,True,32.0,2024-06-17 16:42:46.546284,CHWP_002,78.5,33746.5013821936,12768.943276753613,0.0,22.0,0.0,0.0,5.0,23.812368783615202,11.906184391807601,1.076247375672304,0.9322707691894179,1.015,0.0,PM_v4_0_PHYSICS_INFORMED
4,FCU_027,FCU,2024-06-16 01:13:18.383560,Coil fouling,1,LOW,2.5185454891705508,32.988784494871936,35.507329984042485,True,31.0,2024-06-17 12:43:44.771503,CHWP_002,78.5,33746.222885736104,12769.221773211111,0.0,22.0,0.0,0.0,5.0,4.094671509648435,2.0473357548242177,1.0,0.9322707691894179,1.015,0.0,PM_v4_0_PHYSICS_INFORMED
4,FCU_039,FCU,2024-06-16 01:17:09.246467,Fan motor failure,2,MEDIUM,3.420893658868989,33.395525404193144,36.816419063062135,True,31.0,2024-06-17 14:06:08.355094,CHWP_002,78.5,33746.15875715083,12769.28590179639,0.0,22.0,0.0,0.0,5.0,16.926577996254142,8.463288998127071,1.0,0.9322707691894179,1.015,0.0,PM_v4_0_PHYSICS_INFORMED
4,FCU_014,FCU,2024-06-16 01:18:09.328859,Fan motor failure,2,MEDIUM,4.582548477856088,55.28799854802734,59.870547025883425,False,31.0,2024-06-18 13:10:23.298152,CHWP_002,78.5,33746.142067597495,12769.302591349722,0.0,22.0,0.0,0.0,5.0,31.189715859172583,15.594857929586292,1.2237943171834518,0.9322707691894179,1.015,0.0,PM_v4_0_PHYSICS_INFORMED
4,FCU_002,FCU,2024-06-16 01:26:28.852584,Fan motor failure,2,MEDIUM,2.8798615619956185,32.83587262683609,35.71573418883171,True,31.0,2024-06-17 13:09:25.495664,CHWP_002,78.5,33746.00331100721,12769.44134794,0.0,22.0,0.0,0.0,5.0,19.91916982526589,9.959584912632945,1.0,0.9322707691894179,1.015,0.0,PM_v4_0_PHYSICS_INFORMED
4,FCU_048,FCU,2024-06-16 01:32:41.529054,Coil fouling,1,LOW,2.2438160234721627,33.622649796408595,35.86646581988076,True,31.0,2024-06-17 13:24:40.806006,CHWP_002,78.5,33745.89978976555,12769.544869181667,0.0,22.0,0.0,0.0,5.0,3.213949155469979,1.6069745777349895,1.0,0.8294249904948996,1.015,0.0,PM_v4_0_PHYSICS_INFORMED
4,FCU_036,FCU,2024-06-16 01:34:15.195670,Filter blockage,1,LOW,0.6065142081469873,33.53739169045419,34.14390589860118,True,31.0,2024-06-17 11:42:53.256905,CHWP_002,78.5,33745.873771261104,12769.570887686112,0.0,22.0,0.0,0.0,5.0,3.8280632880736984,1.9140316440368492,1.0,0.8294249904948996,1.015,0.0,PM_v4_0_PHYSICS_INFORMED
4,FCU_012,FCU,2024-09-10 18:15:48.539703,Filter blockage,1,LOW,0.6425169723309482,15.685450047307196,16.327967019638145,True,14.0,2024-09-11 10:35:29.220974,,78.5,31665.18117569638,14850.263483250832,0.0,22.0,0.0,0.0,5.0,1.5028346194543452,0.7514173097271726,1.0,1.0939281790071245,1.195,0.0,PM_v4_0_PHYSICS_INFORMED
4,FCU_010,FCU,2024-11-03 12:48:34.090215,Filter blockage,1,LOW,1.3778921415232768,22.59163445725767,23.969526598780945,True,20.0,2024-11-04 12:46:44.385971,,78.5,30374.635189443048,16140.809469504165,0.0,22.0,0.0,0.0,5.0,1.818541946746936,0.909270973373468,1.0,0.786132045395766,1.015,0.0,PM_v4_0_PHYSICS_INFORMED
5,FCU_042,FCU,2023-08-29 01:42:01.984685,Coil fouling,1,LOW,2.9844759216163026,8.88742914434182,11.871905065958122,True,7.0,2023-08-29 13:34:20.842922,,79.5,40753.74410764583,5761.700551301389,0.0,22.0,0.0,0.0,5.0,1.000226110179544,0.500113055089772,1.0,0.7915998195991426,1.03,0.0,PM_v4_0_PHYSICS_INFORMED
5,CHWP_002,CHW_Pump,2023-11-17 11:50:23.701485,VFD malfunction,2,MEDIUM,1.8784981924910455,0.0,1.8784981924910455,True,0.0,2023-11-17 13:43:06.294978,,78.5,37700.810458581655,7691.839917079167,0.0,22.0,0.0,0.0,5.0,0.5235156459273954,0.2617578229636977,1.0,0.6691608668096821,1.2,0.12,PM_v4_0_PHYSICS_INFORMED
5,FCU_014,FCU,2023-11-17 12:46:06.458978,Fan motor failure,2,MEDIUM,6.107173682449647,26.545616628034296,32.652790310483944,False,0.0,2023-11-18 21:25:16.504096,CHWP_002,79.5,38822.67619811999,7692.768460827223,0.0,22.0,0.0,0.0,5.0,14.339512918716876,7.169756459358438,1.0,0.7630086856493655,1.3,0.0,PM_v4_0_PHYSICS_INFORMED
5,FCU_021,FCU,2023-11-17 12:51:58.863618,Coil fouling,1,LOW,2.334346319140876,0.0,2.334346319140876,True,0.0,2023-11-17 15:12:02.510367,CHWP_002,79.5,38822.57830794221,7692.866351005,0.0,22.0,0.0,0.0,5.0,0.26128383165915814,0.13064191582957907,1.0,0.7630086856493655,1.3,0.0,PM_v4_0_PHYSICS_INFORMED
5,FCU_040,FCU,2023-11-17 13:06:54.834225,Filter blockage,1,LOW,1.1671389395467082,0.0,1.1671389395467082,True,0.0,2023-11-17 14:16:56.534407,CHWP_002,79.5,38822.32942721805,7693.115231729166,0.0,22.0,0.0,0.0,5.0,0.10416053007451011,0.052080265037255054,1.0,0.7630086856493655,1.3,0.0,PM_v4_0_PHYSICS_INFORMED
5,FCU_048,FCU,2023-11-17 13:07:29.034605,Valve actuator,2,MEDIUM,3.5657704872855587,17.772864628129742,21.3386351154153,False,0.0,2023-11-18 10:27:48.121020,CHWP_002,79.5,38822.31992711249,7693.124731834722,0.0,22.0,0.0,0.0,5.0,12.718815144292536,6.359407572146268,1.0,0.7630086856493655,1.3,0.0,PM_v4_0_PHYSICS_INFORMED
5,FCU_026,FCU,2023-11-17 13:22:13.992838,Coil fouling,1,LOW,2.8559860584123395,0.0,2.8559860584123395,True,0.0,2023-11-17 16:13:35.542648,CHWP_002,79.5,38822.0741053811,7693.370553566111,0.0,22.0,0.0,0.0,5.0,0.30117683097044357,0.15058841548522178,1.0,0.7630086856493655,1.3,0.0,PM_v4_0_PHYSICS_INFORMED
5,FCU_020,FCU,2023-11-17 13:42:09.608169,Coil fouling,1,LOW,1.6308476881793887,0.0,1.6308476881793887,True,0.0,2023-11-17 15:20:00.659846,CHWP_002,79.5,38821.74199001138,7693.702668935834,0.0,22.0,0.0,0.0,5.0,0.15018367822869438,0.07509183911434719,1.0,0.7652011497460866,1.3,0.0,PM_v4_0_PHYSICS_INFORMED
5,FCU_016,FCU,2024-09-13 18:16:46.499658,Valve actuator,2,MEDIUM,3.455929032825127,15.61997005398097,19.075899086806096,True,14.0,2024-09-14 13:21:19.736371,,78.5,31593.16507570888,14922.279583238334,0.0,22.0,0.0,0.0,5.0,4.966205697928603,2.4831028489643017,1.0,0.6480292126868454,1.195,0.0,PM_v4_0_PHYSICS_INFORMED
5,HWP_002,HW_Pump,2024-11-07 09:57:31.138568,Bearing wear,3,HIGH,7.587446936466705,25.997045697070792,33.584492633537494,False,0.0,2024-11-08 19:32:35.312049,,77.5,29158.691726058598,16233.958649602222,0.0,22.0,0.0,0.0,5.0,42.71210342939971,21.356051714699856,1.4542420685879942,0.7321979817729615,1.2,0.216,PM_v4_0_PHYSICS_INFORMED
5,FCU_025,FCU,2024-11-07 10:36:41.915721,Fan motor failure,2,MEDIUM,4.7444942609399305,20.789513550555412,25.534007811495343,False,0.0,2024-11-08 12:08:44.343842,HWP_002,78.5,30280.83301569138,16234.611643255834,0.0,22.0,0.0,0.0,5.0,10.439891570949374,5.219945785474687,1.0,0.8207443900825763,1.3,0.0,PM_v4_0_PHYSICS_INFORMED
5,FCU_014,FCU,2024-11-07 10:39:40.593458,Thermostat failure,1,LOW,1.9324918749841853,0.0,1.9324918749841853,True,0.0,2024-11-07 12:35:37.564208,HWP_002,75.5,30280.783382986658,16234.661275960554,0.0,22.0,0.0,0.0,5.0,0.2184913728280771,0.10924568641403855,1.0,0.8207443900825763,1.3,0.0,PM_v4_0_PHYSICS_INFORMED
5,FCU_024,FCU,2024-11-07 10:41:26.685447,Fan motor failure,2,MEDIUM,4.660443657536903,0.0,4.660443657536903,True,0.0,2024-11-07 15:21:04.282614,HWP_002,78.5,30280.753912989712,16234.6907459575,0.0,22.0,0.0,0.0,5.0,2.457591093849116,1.228795546924558,1.0,0.8207443900825763,1.3,0.0,PM_v4_0_PHYSICS_INFORMED
5,FCU_032,FCU,2024-11-07 10:50:43.316413,Thermostat failure,1,LOW,1.3932026862573488,0.0,1.3932026862573488,True,0.0,2024-11-07 12:14:18.846084,HWP_002,78.5,30280.599293276937,16234.845365670279,0.0,22.0,0.0,0.0,5.0,0.1287326959738369,0.06436634798691845,1.0,0.8207443900825763,1.3,0.0,PM_v4_0_PHYSICS_INFORMED
5,FCU_020,FCU,2024-11-07 10:57:50.423178,Fan motor failure,2,MEDIUM,5.855010016601806,0.0,5.855010016601806,True,0.0,2024-11-07 16:49:08.459238,HWP_002,75.5,30280.48065250888,16234.964006438335,0.0,22.0,0.0,0.0,5.0,2.8660367508144304,1.4330183754072152,1.0,0.8207443900825763,1.3,0.0,PM_v4_0_PHYSICS_INFORMED
5,FCU_050,FCU,2024-11-07 11:14:47.582136,Fan motor failure,2,MEDIUM,3.4721296380357503,0.0,3.4721296380357503,True,0.0,2024-11-07 14:43:07.248833,HWP_002,78.5,30280.19810835388,16235.246550593332,0.0,22.0,0.0,0.0,5.0,1.534342879226123,0.7671714396130614,1.0,0.8207443900825763,1.3,0.0,PM_v4_0_PHYSICS_INFORMED
5,FCU_041,FCU,2024-11-07 11:36:05.583703,Fan motor failure,2,MEDIUM,4.910689976412442,0.0,4.910689976412442,True,0.0,2024-11-07 16:30:44.067618,HWP_002,78.5,30279.843107918605,16235.60155102861,0.0,22.0,0.0,0.0,5.0,2.487398270995425,1.2436991354977125,1.0,0.8297603781262896,1.3,0.0,PM_v4_0_PHYSICS_INFORMED
5,FCU_019,FCU,2024-11-07 11:40:45.733276,Coil fouling,1,LOW,1.9065340260378028,0.0,1.9065340260378028,True,0.0,2024-11-07 13:35:09.255770,HWP_002,78.5,30279.765288592767,16235.679370354444,0.0,22.0,0.0,0.0,5.0,0.2235432356090764,0.1117716178045382,1.0,0.8297603781262896,1.3,0.0,PM_v4_0_PHYSICS_INFORMED
5,FCU_039,FCU,2024-11-07 11:45:00.268359,Thermostat failure,1,LOW,2.41897021432234,0.0,2.41897021432234,True,0.0,2024-11-07 14:10:08.561131,HWP_002,78.5,30279.69458440305,16235.750074544167,0.0,22.0,0.0,0.0,5.0,0.22742809516060636,0.11371404758030318,1.0,0.8297603781262896,1.3,0.0,PM_v4_0_PHYSICS_INFORMED
5,FCU_037,FCU,2024-11-07 11:48:53.898134,Fan motor failure,2,MEDIUM,3.473085270797714,0.0,3.473085270797714,True,0.0,2024-11-07 15:17:17.005109,HWP_002,78.5,30279.629687243323,16235.814971703889,0.0,22.0,0.0,0.0,5.0,1.5693395399711616,0.7846697699855808,1.0,0.8297603781262896,1.3,0.0,PM_v4_0_PHYSICS_INFORMED
5,CHWP_002,CHW_Pump,2025-01-26 13:47:31.640730,Bearing wear,3,HIGH,8.072932776404286,21.212902101665495,29.28583487806978,True,19.0,2025-01-27 19:04:40.646291,,73.5,27234.858253235823,18157.792122425,0.0,22.0,0.0,0.0,5.0,47.16950478887154,23.58475239443577,1.543390095777431,0.9003219424958838,1.162,0.216,PM_v4_0_PHYSICS_INFORMED
